"osm_id";"ref_insee"
-148143;"84022"
-2533822;"64088"
-254613;"34298"
-86533;"44045"
-149089;"45288"
-3288266;"08467"
-918478;"68275"
-939391;"88400"
-2995338;"10086"
-2725570;"55321"
-85288;"68042"
-76399;"13213"
-558158;"27535"
-132220;"32231"
-107060;"57074"
-133984;"86035"
-1791600;"61392"
-75891;"40202"
-288762;"62567"
-109953;"38138"
-2432972;"241400878"
-2561383;"80835"
-1370813;"04077"
-2920582;"54530"
-2928318;"30198"
-126526;"17244"
-1547296;"60127"
-1224838;"25378"
-164234;"85104"
-147884;"39354"
-1771780;"58035"
-2145454;"04022"
-134065;"14284"
-2352627;"65349"
-2165259;"28300"
-1999613;"54284"
-1629230;"81124"
-108634;"25525"
-2220796;"11212"
-1383665;"60077"
-154438;"21001"
-69176;"59400"
-2167576;"241300391"
-2951840;"02512"
-114155;"12123"
-935037;"88352"
-115057;"87046"
-876724;"37165"
-2935423;"19195"
-124015;"46033"
-904173;"67154"
-113454;"17004"
-2150272;"243600327"
-1251163;"49213"
-74568;"33048"
-148199;"45101"
-2979076;"55033"
-399903;"22316"
-117870;"17274"
-1253817;"80265"
-138358;"86099"
-1566017;"39463"
-2955951;"02332"
-417912;"51171"
-252643;"69094"
-144845;"82086"
-2815290;"2A360"
-2361101;"65391"
-1548854;"19004"
-136378;"21570"
-1392622;"57721"
-132371;"32337"
-2420298;"65074"
-148754;"45134"
-2968138;"24371"
-150416;"02080"
-146132;"21511"
-144839;"21299"
-124603;"46182"
-2144507;"04148"
-168203;"64418"
-2692803;"241000439"
-130943;"14015"
-240393;"62025"
-945095;"42264"
-157740;"45145"
-239133;"97101"
-3246452;"80501"
-1236870;"70312"
-3254946;"24166"
-905734;"49094"
-190868;"38004"
-7422;"32"
-2741724;"71051"
-1430330;"39347"
-161600;"39411"
-1869355;"62794"
-1169695;"67129"
-276560;"34340"
-1859874;"16347"
-73949;"02729"
-76223;"33498"
-2168786;"244800397"
-1205376;"63102"
-1023450;"30071"
-2995762;"10059"
-2892455;"62316"
-1602787;"02513"
-124380;"03247"
-3100916;"52509"
-2725478;"64093"
-1830913;"76235"
-2992480;"80749"
-2030284;"246800650"
-386177;"68301"
-1109002;"30224"
-148129;"84017"
-104432;"73075"
-102535;"74275"
-2573036;"07264"
-120064;"03180"
-138961;"01175"
-69138;"59180"
-111895;"48169"
-1628363;"53012"
-180023;"62076"
-2208741;"15111"
-129550;"93006"
-1084371;"60473"
-1965554;"64529"
-165298;"45076"
-3102611;"52545"
-2349432;"57398"
-1223654;"25183"
-941561;"88515"
-142865;"76404"
-3019138;"76293"
-2804541;"62030"
-939342;"88265"
-2672609;"76390"
-911277;"71065"
-422560;"29105"
-901015;"42026"
-3285254;"61084"
-396998;"22354"
-152597;"21079"
-104431;"73141"
-241076;"14467"
-939352;"88336"
-1997828;"09083"
-66442;"26069"
-1468048;"81319"
-1106175;"50049"
-1188519;"62630"
-164057;"34063"
-1189806;"63034"
-1265385;"39200"
-3070420;"431"
-1468001;"31372"
-325749;"49230"
-81963;"90019"
-71244;"13107"
-1790283;"63006"
-536795;"27342"
-158772;"39338"
-2954021;"02430"
-1281096;"70278"
-1152133;"57130"
-2128651;"200000925"
-2063610;"09284"
-1615610;"76400"
-149112;"45139"
-106655;"76658"
-29362;"91479"
-168204;"64443"
-104372;"74107"
-83225;"67382"
-117865;"17414"
-1279488;"33328"
-2835051;"03269"
-153102;"21323"
-151053;"88219"
-1273383;"08320"
-1125729;"69073"
-902915;"42212"
-122748;"46111"
-2191088;"7511662"
-111359;"16076"
-1200774;"76261"
-173297;"50156"
-66516;"26119"
-1664835;"80305"
-3001333;"10267"
-1265394;"39134"
-447651;"15208"
-2750872;"51376"
-1954974;"09110"
-7379;"51"
-1181439;"78185"
-112632;"56113"
-919430;"53038"
-140376;"56096"
-1265393;"39168"
-226902;"38436"
-2994808;"10110"
-150791;"88432"
-87405;"16385"
-2003373;"244500419"
-88140;"88362"
-1223509;"15070"
-63670;"26282"
-1307672;"80135"
-1206593;"62773"
-1777897;"51155"
-131466;"32187"
-131292;"50631"
-161132;"58198"
-148366;"31592"
-120325;"57338"
-2618595;"51455"
-122315;"73041"
-2693297;"200000420"
-359496;"63376"
-134316;"35151"
-120004;"23185"
-415044;"10191"
-365924;"04217"
-172186;"50576"
-1137575;"53254"
-158160;"31049"
-1373052;"04156"
-3307934;"61503"
-1164627;"62366"
-2597988;"30184"
-3289099;"08131"
-1402715;"57524"
-124843;"56093"
-1189799;"63229"
-79761;"26359"
-3006033;"76024"
-23308;"66101"
-1621482;"24423"
-112488;"44092"
-3190503;"52472"
-1149686;"2B307"
-127117;"63356"
-946433;"89387"
-2517248;"15182"
-453061;"25377"
-129336;"21037"
-145618;"01409"
-2729087;"69248"
-2145227;"27544"
-1004074;"53173"
-270474;"34187"
-812300;"37048"
-163232;"84077"
-2732667;"245100821"
-2758659;"11402"
-445293;"42272"
-906146;"49341"
-2522753;"65298"
-1119344;"71180"
-131525;"73201"
-1392617;"57618"
-1255333;"57158"
-2775563;"11065"
-2960458;"54142"
-1538767;"43030"
-116025;"42011"
-531295;"35026"
-139372;"21280"
-915174;"70407"
-972061;"05075"
-2962292;"54499"
-902329;"60429"
-2521374;"1411810"
-1829636;"76562"
-3337358;"71160"
-111401;"16171"
-342461;"22377"
-137913;"25030"
-1287590;"77376"
-151128;"21290"
-2965781;"55355"
-2502662;"65085"
-960162;"78443"
-138541;"95277"
-2176223;"248700197"
-1050552;"15110"
-269959;"88129"
-75366;"74042"
-1268387;"80796"
-1110899;"61428"
-1334216;"80722"
-398309;"95424"
-76738;"26227"
-2565855;"12129"
-109400;"94042"
-1171055;"71155"
-1085326;"60353"
-154086;"17423"
-398212;"95154"
-103232;"33010"
-2980588;"55311"
-1359190;"60601"
-252602;"69175"
-73994;"02003"
-2079340;"246000129"
-147929;"39407"
-88962;"67517"
-1656743;"242900744"
-1609126;"81045"
-56249;"59203"
-1108817;"19162"
-3342876;"89146"
-1230136;"70175"
-393564;"53099"
-55208;"59306"
-2433645;"241400621"
-123832;"36055"
-106241;"71532"
-2615713;"61455"
-2606579;"1411812"
-152895;"17135"
-149803;"21116"
-422656;"04158"
-71687;"26319"
-339198;"17218"
-122698;"63427"
-959213;"02159"
-1145173;"62173"
-154065;"17476"
-2095344;"245000765"
-3125855;"52274"
-869444;"37031"
-1113915;"48172"
-132483;"59130"
-1559536;"06009"
-107013;"57047"
-144623;"86253"
-377387;"70466"
-111904;"48001"
-147272;"79102"
-3006333;"76344"
-152901;"17180"
-2811723;"64522"
-147910;"39136"
-1815260;"54345"
-2178981;"244000857"
-1449738;"81149"
-2162859;"28260"
-367132;"05040"
-102272;"59497"
-2951706;"02161"
-1682293;"253"
-1475468;"31504"
-145203;"56187"
-124927;"63170"
-27632;"78117"
-123240;"73119"
-116746;"12028"
-289393;"97222"
-2196139;"64183"
-37027;"92046"
-87001;"16199"
-2967234;"55397"
-145082;"56071"
-144336;"76747"
-1981898;"249300070"
-2146238;"64366"
-1102305;"19186"
-128197;"35060"
-73976;"02090"
-946512;"70381"
-107537;"72230"
-935706;"70504"
-917461;"78470"
-153823;"88417"
-2999079;"10433"
-2990268;"55243"
-2268449;"71507"
-2546164;"24386"
-135611;"81061"
-78115;"11198"
-123290;"12193"
-2952556;"02229"
-2872768;"54068"
-2997686;"24439"
-129880;"32104"
-107497;"72276"
-1356056;"77530"
-399326;"22212"
-1400251;"29152"
-70596;"13049"
-2370427;"65405"
-1628964;"37097"
-1014001;"50217"
-2378842;"28076"
-1111700;"61304"
-1981598;"200022523"
-1999695;"04171"
-285744;"41125"
-280302;"14623"
-122645;"78220"
-117251;"40286"
-58201;"59013"
-3020471;"76059"
-2622964;"10116"
-2591596;"80609"
-255478;"34143"
-81599;"66148"
-136222;"14724"
-2720413;"242700383"
-2726776;"51387"
-3329824;"27640"
-1247223;"58052"
-1986545;"11053"
-168023;"64300"
-902344;"60339"
-146244;"56218"
-894635;"37057"
-391425;"68033"
-191476;"18263"
-121867;"25153"
-1136144;"69172"
-2971589;"55022"
-392551;"32168"
-158778;"39365"
-147862;"34034"
-2922160;"89262"
-2754592;"24231"
-1171997;"71358"
-453030;"25223"
-3008904;"76299"
-1466904;"06125"
-1359754;"25520"
-2124596;"240600585"
-2705167;"64115"
-1828401;"11380"
-180021;"62746"
-3070909;"52539"
-1589521;"02274"
-1826208;"76215"
-9530;"75113"
-572498;"70480"
-2886718;"26351"
-3119412;"71322"
-214671;"60373"
-92692;"44206"
-1828593;"80083"
-2725503;"55102"
-128175;"32009"
-933871;"78465"
-3098113;"52364"
-105824;"94074"
-1295607;"80736"
-148730;"39451"
-106831;"42075"
-93468;"67342"
-2692808;"51320"
-215326;"56152"
-2623817;"54094"
-2897486;"66193"
-109273;"73064"
-407803;"47006"
-1347683;"38060"
-103965;"74029"
-147930;"39139"
-2195557;"03243"
-1203019;"57282"
-106479;"57467"
-74030;"13078"
-2010489;"33499"
-1229792;"91414"
-107622;"72360"
-75802;"67045"
-1730394;"49038"
-152906;"17105"
-1655035;"242913325"
-3284942;"08352"
-2954646;"02428"
-156813;"58014"
-156104;"21344"
-3333656;"80687"
-2765463;"51166"
-399662;"22162"
-167275;"85159"
-1740406;"02186"
-2813798;"11155"
-102568;"74147"
-1927277;"15164"
-167246;"85145"
-124039;"46249"
-117851;"17480"
-152306;"02283"
-183962;"14413"
-910703;"80267"
-901918;"60313"
-2012512;"58241"
-939969;"88162"
-122786;"25542"
-115798;"12112"
-2073492;"15197"
-1187151;"70204"
-2615701;"54355"
-391194;"31014"
-2776119;"24263"
-2141536;"36210"
-107646;"72304"
-721682;"70054"
-122238;"46030"
-86251;"88116"
-158766;"39479"
-123981;"46317"
-111902;"48031"
-453039;"25219"
-2126799;"07148"
-151935;"21053"
-3317626;"61171"
-1806350;"51475"
-161591;"39402"
-2737082;"47005"
-2066795;"58115"
-1999099;"80143"
-1239493;"70525"
-399828;"50473"
-111312;"16156"
-298801;"39177"
-153657;"02678"
-90770;"33319"
-76282;"13208"
-160970;"58301"
-1150954;"57473"
-402757;"77337"
-916198;"55081"
-78828;"88160"
-2740085;"11276"
-158459;"60542"
-74435;"32107"
-2449427;"57374"
-1456792;"31408"
-120336;"57352"
-78931;"68112"
-3000491;"10370"
-3253482;"24004"
-897540;"60498"
-401269;"22366"
-1466739;"06051"
-1124442;"53269"
-129489;"73057"
-152363;"79256"
-2349901;"52170"
-1959978;"09120"
-289047;"67405"
-127118;"63266"
-121671;"19184"
-55844;"59549"
-2017916;"246700892"
-1656174;"24329"
-145527;"01199"
-2947533;"15104"
-2801095;"03083"
-1121075;"62254"
-125410;"32277"
-70650;"13035"
-3003854;"10187"
-280435;"14592"
-55943;"59010"
-286516;"49099"
-135643;"81039"
-945544;"89287"
-301830;"22215"
-452404;"22313"
-139826;"21576"
-107420;"72339"
-2149609;"243801016"
-145009;"82159"
-114521;"56181"
-2885329;"71526"
-2009707;"11173"
-2180582;"54102"
-1625085;"81094"
-74293;"73300"
-2991572;"55446"
-65548;"03288"
-153665;"02706"
-2432766;"241400746"
-2576786;"30183"
-285727;"41160"
-153018;"02391"
-167629;"49049"
-132493;"59666"
-3240634;"24019"
-1990461;"47210"
-1270590;"33290"
-145046;"56103"
-1664347;"243301181"
-2167588;"243400470"
-169173;"85220"
-148934;"47215"
-91877;"38262"
-1208163;"91319"
-454703;"25106"
-71949;"59416"
-2071186;"64513"
-142109;"86230"
-2781586;"03006"
-165924;"45046"
-902618;"42161"
-453036;"25211"
-1665796;"244900015"
-2763246;"51574"
-376823;"50353"
-190359;"38272"
-169967;"45190"
-2913416;"66036"
-2061137;"09039"
-278949;"41116"
-904664;"52250"
-386163;"30113"
-279937;"22173"
-183978;"14532"
-158995;"58150"
-109934;"31111"
-1172437;"71430"
-150336;"79209"
-1765259;"07214"
-3111044;"52300"
-383410;"30035"
-149182;"25128"
-1231635;"62060"
-1174036;"91692"
-3019916;"76205"
-108510;"74128"
-1152642;"57012"
-936963;"42002"
-126561;"31226"
-1252134;"70105"
-120878;"63146"
-1003946;"53093"
-166106;"85190"
-107025;"37244"
-140317;"56207"
-93338;"67030"
-3342997;"89433"
-180442;"38255"
-115181;"87062"
-550622;"27468"
-1187354;"249000118"
-955912;"89275"
-904064;"42280"
-919518;"53153"
-410060;"50556"
-75453;"78358"
-2154053;"244100772"
-2451580;"57637"
-1364225;"77109"
-165243;"45120"
-1904425;"18175"
-2615470;"89238"
-149279;"21058"
-3012442;"80361"
-1240256;"04132"
-134235;"82022"
-122378;"2A114"
-120246;"23221"
-2716602;"242852481"
-140083;"69007"
-224815;"83136"
-116539;"12120"
-1782750;"40332"
-1083009;"80207"
-1226786;"29291"
-134068;"14180"
-113079;"54528"
-570201;"41237"
-149445;"01376"
-2098080;"87018"
-1771412;"71319"
-1027972;"36119"
-904582;"52391"
-147321;"01238"
-117247;"03105"
-1627256;"11416"
-414398;"07269"
-1837863;"09193"
-278809;"29034"
-555205;"95094"
-138943;"25117"
-152741;"02303"
-2952326;"02609"
-960304;"39109"
-419592;"60020"
-2753481;"113"
-74832;"2B180"
-3293201;"27459"
-3085494;"52295"
-1342577;"77301"
-1272934;"04201"
-152318;"02298"
-1316123;"37198"
-1734934;"80295"
-3084105;"52298"
-374318;"05182"
-116029;"87189"
-2023161;"09053"
-300688;"29226"
-106765;"94047"
-150369;"02061"
-1014492;"50121"
-119160;"23123"
-74171;"02168"
-1981685;"247700602"
-2965306;"55568"
-1631524;"80753"
-1697015;"33404"
-569474;"50313"
-276613;"05062"
-103967;"94003"
-1769057;"33377"
-395109;"42210"
-2266821;"65140"
-1265375;"39468"
-953495;"77392"
-274150;"28148"
-252600;"69044"
-191478;"18253"
-2131942;"57432"
-2413662;"57179"
-399576;"22378"
-114373;"80489"
-167638;"49220"
-81955;"67214"
-1066732;"50212"
-214566;"41168"
-133243;"32379"
-1248615;"49008"
-2265849;"62629"
-287421;"48081"
-134045;"2A001"
-1205282;"63058"
-453380;"22381"
-7451;"12"
-163355;"34024"
-2699532;"47284"
-149343;"02021"
-146574;"01454"
-146301;"34302"
-138330;"21192"
-1109356;"53124"
-227024;"28337"
-2960370;"80321"
-1381029;"71558"
-540611;"42257"
-123327;"57707"
-70299;"13118"
-153889;"88480"
-107685;"72114"
-3235665;"24045"
-937910;"88118"
-109599;"72222"
-3007536;"76538"
-108274;"72060"
-2239857;"11077"
-2154287;"244200739"
-1150944;"57059"
-2812075;"64091"
-572592;"27564"
-1988124;"247800014"
-1642662;"241200849"
-147124;"01002"
-2150405;"200017978"
-63537;"26010"
-3182808;"2B291"
-140030;"01192"
-1647782;"248100430"
-2166816;"2B283"
-3084703;"52385"
-156600;"85114"
-1282502;"60393"
-405619;"95488"
-162619;"65355"
-155980;"44031"
-454711;"25154"
-167110;"37119"
-2689001;"240700740"
-279443;"14551"
-2353939;"89023"
-146555;"79019"
-113209;"68150"
-1358788;"12093"
-305275;"70487"
-384055;"30343"
-117226;"87183"
-80378;"68372"
-1794286;"10274"
-884612;"37190"
-146331;"24498"
-2180598;"54088"
-120098;"03258"
-117254;"40174"
-144978;"82141"
-77527;"26026"
-164264;"34112"
-1347018;"80596"
-1322070;"38102"
-418807;"52244"
-276943;"28058"
-1889767;"16267"
-88832;"33087"
-941597;"88192"
-2696453;"200005957"
-1457011;"89398"
-546933;"39202"
-2153746;"244200721"
-122005;"42197"
-2803545;"62802"
-1994211;"09046"
-393417;"68268"
-191569;"38416"
-2972955;"80740"
-2145121;"36130"
-55664;"59081"
-3229849;"89030"
-3218489;"24576"
-146058;"35346"
-3333756;"71392"
-1140185;"54066"
-3217014;"24419"
-1563296;"06016"
-2981187;"55472"
-2952303;"02315"
-1271329;"64482"
-233334;"28269"
-163986;"35029"
-3020077;"76219"
-2579541;"30233"
-2946110;"89180"
-2694704;"83110"
-1762276;"04233"
-287430;"48117"
-1373243;"40210"
-1111055;"38384"
-3004841;"10438"
-127680;"16063"
-3337447;"71492"
-2144766;"04218"
-399661;"22086"
-302233;"11301"
-145615;"01007"
-1859515;"70314"
-153804;"58269"
-28818;"34022"
-337879;"29243"
-125029;"03161"
-1180175;"78569"
-76190;"13206"
-969459;"02453"
-75279;"74265"
-279387;"41158"
-165956;"35125"
-380192;"70540"
-124313;"07118"
-1921180;"247000755"
-2923626;"19095"
-2073583;"11238"
-1670982;"70168"
-1642556;"771"
-532308;"60690"
-125224;"17351"
-3044791;"43056"
-148147;"84027"
-122557;"46074"
-3044635;"61511"
-135648;"81210"
-70289;"13115"
-115065;"31420"
-1270822;"64405"
-271536;"66189"
-2799794;"03254"
-162617;"65236"
-111341;"16051"
-132240;"32240"
-129488;"73015"
-1664297;"33101"
-156306;"85106"
-88807;"33249"
-2913485;"66166"
-1376176;"40263"
-80483;"38039"
-1997098;"09116"
-415487;"50019"
-2621530;"51240"
-111894;"48090"
-128060;"73054"
-52368;"54025"
-1959489;"64149"
-130294;"42199"
-2751925;"51103"
-1270588;"33014"
-122427;"42254"
-1363697;"80331"
-402614;"77108"
-396664;"80039"
-2998439;"10366"
-145425;"24271"
-117886;"17420"
-158822;"60328"
-113075;"54260"
-144970;"82133"
-186962;"14396"
-140210;"39209"
-1355581;"80793"
-254694;"34311"
-2215438;"03164"
-132364;"32323"
-2045568;"246800700"
-1449974;"31200"
-154391;"31454"
-3272545;"08369"
-3194881;"52009"
-1003626;"50542"
-959705;"48138"
-160962;"58304"
-143124;"21199"
-104702;"37167"
-153010;"02380"
-88635;"33510"
-111748;"63012"
-1016585;"64505"
-1153513;"67261"
-2084703;"57692"
-3159819;"27405"
-972059;"05067"
-2646310;"80466"
-139342;"21244"
-2998010;"10129"
-1584081;"12251"
-1563313;"39151"
-947758;"89042"
-110038;"73006"
-2342818;"62545"
-75743;"67182"
-131274;"14136"
-2167704;"243400751"
-531554;"60363"
-146546;"79013"
-122744;"46107"
-555121;"53017"
-2946488;"89274"
-1250006;"49157"
-75879;"40088"
-2416924;"54406"
-157677;"62354"
-3278314;"08233"
-88825;"33531"
-3063241;"64383"
-456996;"60462"
-10690;"69381"
-254957;"97125"
-1137253;"2B153"
-124434;"46168"
-1230149;"60491"
-911512;"70263"
-129434;"73256"
-117033;"69033"
-103238;"33297"
-2982035;"55061"
-2622204;"64307"
-180700;"23032"
-393263;"68132"
-542632;"27485"
-1245715;"58017"
-961138;"35236"
-2888988;"03320"
-1222728;"10190"
-140303;"56173"
-1370221;"243100518"
-1370945;"81005"
-453798;"87044"
-2801499;"03049"
-1243138;"31527"
-128107;"56194"
-90045;"90026"
-154538;"17235"
-147741;"39072"
-1166711;"67057"
-103228;"74198"
-913750;"68109"
-571553;"05113"
-76178;"13205"
-1978234;"249500414"
-1827056;"52378"
-3344277;"71280"
-283607;"67453"
-2962754;"54470"
-2773997;"47189"
-3225945;"24009"
-546744;"95287"
-453051;"25148"
-401306;"18063"
-158785;"39403"
-3010989;"76047"
-364657;"02654"
-124042;"46197"
-118531;"23065"
-114364;"80730"
-2721456;"51651"
-90764;"33118"
-87241;"88113"
-915366;"68038"
-1207979;"19071"
-386527;"22124"
-22214;"66158"
-1550553;"80659"
-166111;"85150"
-3266730;"08267"
-531514;"60200"
-116816;"40293"
-107475;"72067"
-420624;"244400693"
-1107395;"50449"
-82275;"26346"
-69278;"68352"
-124640;"17241"
-107700;"72264"
-2917395;"62219"
-1771579;"71525"
-3346520;"71427"
-1952504;"11102"
-1073990;"60221"
-156299;"62752"
-148514;"84041"
-134085;"14759"
-418672;"51504"
-3159929;"27366"
-399303;"69179"
-148024;"21154"
-157089;"58039"
-135615;"81249"
-3331723;"27251"
-907040;"67063"
-122468;"46063"
-120959;"95476"
-133300;"32368"
-115806;"12027"
-152247;"02238"
-1693227;"832"
-154367;"85017"
-104320;"37135"
-169135;"85204"
-3230607;"47037"
-390143;"39271"
-158959;"14162"
-114355;"80639"
-91775;"92035"
-912203;"71448"
-447647;"15268"
-152970;"02342"
-111109;"63284"
-2433372;"241400530"
-147975;"01353"
-2465197;"80134"
-123152;"07207"
-1178519;"70406"
-172591;"14313"
-88152;"44212"
-191466;"18255"
-1159867;"31342"
-3065548;"43038"
-280686;"28040"
-166372;"65394"
-970877;"83105"
-107689;"72082"
-964946;"60058"
-391699;"30306"
-114929;"57146"
-68390;"26211"
-1390461;"31190"
-3249322;"24360"
-162261;"93078"
-2631812;"51472"
-921589;"60102"
-152695;"17078"
-107278;"84131"
-55543;"59450"
-1405827;"61449"
-106782;"38112"
-83847;"68145"
-357991;"95002"
-92960;"33552"
-1589290;"81071"
-280130;"14554"
-2418305;"65096"
-137486;"63410"
-916323;"55493"
-1849719;"16049"
-2964710;"55574"
-2084788;"07290"
-905905;"68204"
-161522;"65433"
-107623;"72120"
-34076;"91363"
-1120688;"71518"
-169923;"37132"
-2912388;"66125"
-123489;"46127"
-2178622;"62493"
-107494;"72062"
-1902263;"61506"
-164569;"85090"
-114867;"38446"
-1410960;"57030"
-140856;"86206"
-2705795;"200018158"
-2161276;"28419"
-3349708;"80397"
-146573;"01006"
-1244887;"53228"
-132330;"32279"
-113550;"47159"
-114769;"76560"
-971007;"04088"
-3159290;"52322"
-1657178;"242900777"
-2681504;"073"
-155464;"31180"
-150580;"35119"
-2433332;"241400696"
-2134939;"240100339"
-2811754;"64148"
-3213475;"24549"
-3181245;"52022"
-2088377;"245900816"
-2141755;"11182"
-131020;"21583"
-1831008;"76376"
-1361458;"60166"
-122722;"46099"
-2927713;"15264"
-929480;"55464"
-1894434;"2B364"
-156563;"21342"
-1403579;"77509"
-358800;"22292"
-2930515;"19261"
-1563796;"81302"
-1149378;"62204"
-939971;"88231"
-1074677;"50438"
-107471;"72329"
-1771756;"57555"
-939959;"88448"
-146773;"01037"
-120318;"57324"
-86985;"92044"
-1742154;"70308"
-75378;"74304"
-915695;"68106"
-115827;"12061"
-3014836;"76611"
-418676;"61303"
-2981203;"47020"
-1265397;"39538"
-74993;"66212"
-2719352;"247600620"
-2153021;"242600450"
-75133;"67485"
-395199;"70002"
-286390;"62360"
-1281597;"243301215"
-1197893;"62660"
-124647;"17061"
-1874434;"28210"
-971032;"04151"
-168519;"25440"
-81769;"90047"
-2066143;"54033"
-55476;"59633"
-1226706;"61464"
-153240;"76403"
-2581505;"61487"
-1154627;"62876"
-2984695;"55288"
-166067;"69276"
-165705;"35203"
-2522663;"245400841"
-2669965;"62302"
-386029;"30304"
-1388308;"241200724"
-1448559;"31465"
-154495;"17371"
-1785328;"07006"
-153405;"17191"
-140023;"01246"
-76224;"40287"
-152691;"17027"
-943909;"70082"
-124692;"03081"
-112864;"17297"
-76035;"40268"
-1458131;"31315"
-3234037;"2B355"
-1107353;"50552"
-153745;"21452"
-1841865;"09176"
-1241831;"41258"
-1791319;"51182"
-2029735;"246700975"
-138419;"43114"
-252610;"69111"
-164555;"85047"
-148229;"31209"
-295996;"70062"
-2134931;"240100156"
-1730398;"49156"
-543228;"27652"
-2144223;"07079"
-58206;"59602"
-3246406;"61208"
-1175458;"62486"
-907292;"42067"
-1862801;"28215"
-2154339;"200026573"
-1314089;"36115"
-300886;"69015"
-190789;"38021"
-551815;"27381"
-1169851;"67126"
-399329;"22269"
-1824716;"62572"
-318201;"85176"
-113558;"47263"
-114758;"87005"
-3117899;"2B007"
-2077915;"28192"
-302238;"11315"
-3233214;"24015"
-1665590;"602"
-1269680;"80662"
-139330;"21392"
-85957;"38258"
-417366;"61081"
-148992;"84063"
-3213271;"24193"
-936555;"88523"
-418637;"51428"
-2933321;"19258"
-536120;"27332"
-79758;"12160"
